entity_id,entity_raw,entity_text,dominant_relation,pca_x,pca_y,tsne_x,tsne_y
6779,/m/0nm6k,/m/0nm6k,location location adjoin s. location adjoining relationship adjoins,0.08468823,0.18734133,-2.5828955,-10.889478
5553,/m/035bcl,/m/035bcl,film film other crew. film film crew gig film crew role,0.3395893,-0.42685497,58.725567,-4.4000072
7430,/m/08s3w_,/m/08s3w_,sports sports position players. sports sports team roster team,0.15785016,0.25567734,1.2060698,-0.45909336
6532,/m/07vfqj,/m/07vfqj,soccer football player current team. sports sports team roster team,0.048863903,0.26698768,-8.364737,11.736064
6815,/m/03wh8kl,/m/03wh8kl,award award nominee award nominations. award award nomination award nominee,-0.49963236,0.19929421,-41.704224,10.938152
11953,/m/02wf01,/m/02wf01,business job title people with this title. business employment tenure company,0.31217712,0.08550632,14.276189,-12.225927
1557,/m/0gsg7,/m/0gsg7,tv tv network programs. tv tv network duration program,0.20980276,0.14060348,10.248382,13.376125
5120,/m/01kws3,/m/01kws3,people person profession,-0.2737974,0.2765063,-32.73205,9.880658
6992,/m/01vsyjy,/m/01vsyjy,music instrument instrumentalists,-0.5029442,0.30124086,-35.496655,20.549551
12814,/m/02v2jy,/m/02v2jy,people person profession,-0.049521387,0.34431124,-13.26902,8.79119
10897,/m/03g62,/m/03g62,people person profession,0.0266933,0.2645765,-6.423999,19.376226
4176,/m/0b6k___,/m/0b6k___,award award nominee award nominations. award award nomination award,-0.65493345,-0.6077472,-28.322647,-27.351795
6132,/m/0nvt9,/m/0nvt9,location location adjoin s. location adjoining relationship adjoins,0.3642617,0.04232335,9.469463,-21.759367
2500,/m/02dh86,/m/02dh86,people person profession,-0.07780498,0.24969721,-16.99282,9.164135
11252,/m/06zd1c,/m/06zd1c,award award nominee award nominations. award award nomination award nominee,-0.30018625,0.27315098,-25.999332,23.357435
7770,/m/04mp75,/m/04mp75,soccer football team current roster. soccer football roster position position,0.12866275,0.29022866,1.7564662,2.5001698
1099,/m/01t6b4,/m/01t6b4,film film produced by,-0.7673001,0.0027201772,-60.132896,18.298407
13286,/m/01wdtv,/m/01wdtv,music record label artist,0.19489102,0.16245574,2.8841674,23.071016
1398,/m/0dlglj,/m/0dlglj,award award nominee award nominations. award award nomination award nominee,-0.7437102,0.004501283,-58.009987,13.881718
13221,/m/02gn9g,/m/02gn9g,people person profession,-0.51667506,0.22659689,-38.05876,18.4537
7075,/m/01f2xy,/m/01f2xy,location location contains,0.024470404,0.32783163,-3.3429072,0.24876598
1582,/m/02jm0n,/m/02jm0n,film actor film. film performance film,-0.2474029,0.3127634,-20.538809,22.579336
12199,/m/035wcs,/m/035wcs,music genre artists,0.16117682,0.23035705,-6.074896,-0.6005302
12104,/m/03czz87,/m/03czz87,media common netflix genre titles,0.35586745,-0.026659787,37.71322,0.98681176
6105,/m/0g824,/m/0g824,award award nominee award nominations. award award nomination award nominee,-0.7272539,0.13699311,-45.805412,21.105701
2131,/m/0bymv,/m/0bymv,government politician government positions held. government government position held legislative sessions,0.24547206,0.18655139,16.569292,1.2530302
9115,/m/03975z,/m/03975z,film film music,-0.27920493,0.26446205,-28.40015,20.831198
982,/m/099c8n,/m/099c8n,award award category nominees. award award nomination nominated for,-0.6869608,-0.5533221,-26.826319,-26.332905
9608,/m/022411,/m/022411,award award nominee award nominations. award award nomination award nominee,-0.51227057,0.29073924,-31.378939,15.049634
9201,/m/01npcy7,/m/01npcy7,base popstra celebrity dated. base popstra dated participant,-0.16675937,0.25619215,-19.982359,24.85097
9202,/m/03tdlh,/m/03tdlh,film actor film. film performance film,-0.002448216,0.30241537,-10.284009,11.166204
5400,/m/05rfst,/m/05rfst,award award category nominees. award award nomination nominated for,0.3606814,-0.59010035,62.41973,-4.3993998
10977,/m/0b5x23,/m/0b5x23,people person places lived. people place lived location,0.21814315,0.23302597,4.635638,8.05673
2002,/m/026c1,/m/026c1,base popstra celebrity friendship. base popstra friendship participant,-0.6886745,0.17507827,-47.37951,16.565014
13159,/m/04zn7g,/m/04zn7g,film actor film. film performance film,-0.32298777,0.30465323,-27.212032,15.37507
5793,/m/0bs4r,/m/0bs4r,award award winning work awards won. award award honor award,0.38350672,-0.64487725,62.96389,-9.598588
10900,/m/0flry,/m/0flry,base culturalevent event entity involved,0.24265526,0.08349985,13.994093,-10.914762
12292,/m/03v36,/m/03v36,award award nominee award nominations. award award nomination award,-0.040716156,0.2758841,-9.183426,23.83031
6929,/m/01v90t,/m/01v90t,people person profession,0.09008084,0.2909389,-2.937982,9.946432
11813,/m/025_nbr,/m/025_nbr,people person places lived. people place lived location,0.2051812,0.1931386,3.4248328,5.69848
842,/m/07w0v,/m/07w0v,sports professional sports team draft picks. sports sports league draft pick school,0.2479131,-0.2695412,21.34778,-29.342003
13053,/m/042gr4,/m/042gr4,film actor film. film performance film,0.037051037,0.2836674,-7.543386,-1.3597685
13596,/m/04n36qk,/m/04n36qk,baseball baseball team team stats. baseball baseball team stats season,0.18095092,0.19779927,9.752292,5.5919237
5119,/m/09p3h7,/m/09p3h7,award award ceremony awards presented. award award honor award winner,0.04014264,0.030344546,-9.61209,-23.24855
5761,/m/0hky,/m/0hky,influence influence node influenced by,-0.4045722,0.21486765,-34.69941,10.186773
14064,/m/03x2qp,/m/03x2qp,music genre artists,0.18768473,0.2104674,5.139841,1.1095448
9468,/m/016zgj,/m/016zgj,music genre artists,0.18015535,0.19171011,-3.657966,-11.57698
8313,/m/07y9k,/m/07y9k,sports sports league teams. sports sports league participation team,0.26841784,0.13327366,2.0618758,-13.416565
3485,/m/03ryn,/m/03ryn,film film release date s. film film regional release date film release region,-0.38880852,-1.1759678,-11.087788,-37.943546
2535,/m/0g5lhl7,/m/0g5lhl7,tv tv network programs. tv tv network duration program,-0.57645583,-0.4380452,-59.802666,7.315912
10759,/m/043p28m,/m/043p28m,tv tv program genre,0.13823454,0.19604558,4.1497383,21.23221
7900,/m/04sqj,/m/04sqj,people person places lived. people place lived location,0.24708794,-0.16417351,7.148934,-30.445387
3674,/m/0dlw0,/m/0dlw0,location location contains,0.34733474,0.057225585,13.822812,-23.180017
1773,/m/06mfvc,/m/06mfvc,award award nominee award nominations. award award nomination award nominee,-0.702156,0.11048287,-54.68066,14.671409
5736,/m/0cvbb9q,/m/0cvbb9q,award award nominee award nominations. award award nomination award,-0.111977756,0.30417192,-15.587076,11.740955
9113,/m/0gkgp,/m/0gkgp,film film featured film locations,0.39912075,-0.1382393,10.493051,-29.242813
6022,/m/078g3l,/m/078g3l,film actor film. film performance film,-0.15667422,0.3461718,-13.777271,9.863005
1882,/m/0371rb,/m/0371rb,soccer football team current roster. soccer football roster position position,0.36102152,0.105219364,18.65201,4.8387713
12494,/m/03jv8d,/m/03jv8d,base culturalevent event entity involved,-0.10406138,0.26501018,-11.53347,7.4131827
13949,/m/049468,/m/049468,people person spouse s. people marriage spouse,-0.004962504,0.29928803,-10.552628,9.528566
9406,/m/020vx9,/m/020vx9,education educational institution students graduates. education education major field of study,0.36175823,0.050137937,17.392984,-22.382978
3705,/m/01___w,/m/01___w,people person profession,0.09432392,0.041331053,-6.3718486,-6.597353
7030,/m/04sry,/m/04sry,award award category winners. award award honor award winner,-0.7669973,0.114899635,-51.532097,18.314558
9190,/m/01x0sy,/m/01x0sy,film actor film. film performance film,-0.11627358,0.3294114,-19.27537,12.016826
12573,/m/063b4k,/m/063b4k,film film written by,-0.22232701,0.2770781,-13.243583,25.998463
10186,/m/0c1ps1,/m/0c1ps1,award award nominee award nominations. award award nomination award nominee,-0.2370545,0.31342745,-28.160952,22.76485
10052,/m/02b1jf,/m/02b1jf,soccer football team current roster. soccer football roster position position,0.30111498,0.09982628,4.663074,-5.044728
11058,/m/01c7y,/m/01c7y,people person languages,0.38816088,0.0204193,28.895458,-1.8878601
10529,/m/049mr,/m/049mr,base schemastaging organization extra phone number. base schemastaging phone sandbox service location,-0.15793833,0.28435683,-16.068806,25.17287
9121,/m/0135k2,/m/0135k2,location location contains,0.23768045,0.15312475,10.738389,9.974606
430,/m/027dtv3,/m/027dtv3,award award nominee award nominations. award award nomination award nominee,-0.7654233,0.024643004,-56.758144,16.18042
14328,/m/01p_2p,/m/01p_2p,music genre artists,0.092302516,0.27681327,-3.6915317,0.13049017
10777,/m/019_6d,/m/019_6d,location location contains,0.23938327,0.12701064,4.023069,-1.1029361
11361,/m/0ght2,/m/0ght2,location location adjoin s. location adjoining relationship adjoins,0.24889459,0.17109871,16.246298,9.973879
4381,/m/0fgrm,/m/0fgrm,film actor film. film performance film,0.38732868,-0.19086075,46.086796,-2.399712
13090,/m/0f3kl,/m/0f3kl,medicine symptom symptom of,0.07389189,0.21781194,-6.4074707,19.6927
2955,/m/01dq5z,/m/01dq5z,education educational institution students graduates. education education major field of study,0.38806212,0.018347025,17.533403,-23.624807
4477,/m/0210hf,/m/0210hf,award award winner awards won. award award honor award winner,-0.587992,0.22087061,-40.448555,12.512915
11513,/m/0yzyn,/m/0yzyn,location location contains,0.16127722,0.22717035,-2.6795714,-10.900177
12491,/m/036wy,/m/036wy,location location contains,0.48408878,-0.08466774,23.778446,-8.745283
5062,/m/013pp3,/m/013pp3,influence influence node influenced by,-0.06072949,0.29959077,-7.580351,23.826767
5567,/m/0kbhf,/m/0kbhf,award award category nominees. award award nomination nominated for,0.32164752,-0.5728372,63.35776,-11.6840515
5751,/m/01mvjl0,/m/01mvjl0,music record label artist,-0.7125351,0.10369998,-45.102474,24.324188
100,/m/04qvl7,/m/04qvl7,film film cinematography,-0.570178,0.2591201,-29.701508,15.647195
2972,/m/014nq4,/m/014nq4,film film other crew. film film crew gig film crew role,0.28662634,-0.15996611,46.90832,0.35960177
2347,/m/0227tr,/m/0227tr,award award nominee award nominations. award award nomination award nominee,-0.66916466,0.20052528,-48.43042,15.810113
9278,/m/0hpv3,/m/0hpv3,education educational institution colors,0.21601515,0.10338956,8.037048,-16.753725
10769,/m/04ty8,/m/04ty8,olympics olympic sport athletes. olympics olympic athlete affiliation country,0.39339352,-0.015338659,14.332026,-21.761889
6566,/m/01y20v,/m/01y20v,location location contains,0.32570267,0.12731981,7.277008,-8.786655
1140,/m/01lhy,/m/01lhy,education educational institution students graduates. education education major field of study,-0.19741243,-0.45963472,-20.192713,-27.357489
2324,/m/0171cm,/m/0171cm,award award nominee award nominations. award award nomination award nominee,-0.8028916,0.03349662,-57.11649,19.620924
12140,/m/09v8clw,/m/09v8clw,film film other crew. film film crew gig film crew role,0.3741176,-0.5382119,60.033592,-7.413169
10373,/m/01z0lb,/m/01z0lb,people person profession,-0.29181784,0.32700217,-23.440388,22.329962
502,/m/02hsq3m,/m/02hsq3m,award award category nominees. award award nomination nominated for,-0.6703333,-0.50503135,-27.187462,-26.622402
1503,/m/0km5c,/m/0km5c,base petbreeds city with dogs top breeds. base petbreeds dog city relationship dog breed,-0.46857274,-0.460074,-57.410503,23.849873
12224,/m/05v45k,/m/05v45k,people cause of death people,0.063174054,0.29458648,-8.695229,10.301066
8691,/m/01fh0q,/m/01fh0q,people person profession,-0.1392602,0.33353907,-16.932558,20.866997
3524,/m/0chrwb,/m/0chrwb,film film dubbing performances. film dubbing performance actor,0.25180113,0.19480568,11.82258,9.516152
6163,/m/026wp,/m/026wp,location country form of government,-0.203344,0.28913218,-14.356657,17.777294
6878,/m/0jm4v,/m/0jm4v,sports sports position players. sports sports team roster team,0.4337836,-0.002025485,24.617664,-1.9043863
14414,/m/0cc65,/m/0cc65,film film featured film locations,0.3656367,0.0864498,13.441119,4.0105786
5585,/m/09j_g,/m/09j_g,business job title people with this title. business employment tenure company,0.3796245,0.04356122,22.809,-6.085201
2578,/m/0jmj7,/m/0jmj7,sports professional sports team draft picks. sports sports league draft pick school,0.07689603,0.17395991,0.21290086,-3.154665
6062,/m/0j47s,/m/0j47s,soccer football team current roster. soccer football roster position position,0.2974522,0.16980445,7.6302586,-7.081792
5105,/m/0k54q,/m/0k54q,film actor film. film performance film,0.3641206,-0.35863042,54.437218,-3.5616994
11822,/m/024hbv,/m/024hbv,award award nominee award nominations. award award nomination nominated for,0.3061704,0.12994623,17.555508,3.7619674
13088,/m/0619_,/m/0619_,location location contains,0.30709374,0.14742357,16.289368,3.9756403
9299,/m/025st2z,/m/025st2z,award award nominee award nominations. award award nomination award nominee,-0.29192874,0.32042265,-19.562672,19.133493
9768,/m/01hmb_,/m/01hmb_,film actor film. film performance film,-0.4617876,0.3154328,-35.41806,12.91939
1391,/m/0tyql,/m/0tyql,location hud county place place,0.1920089,0.24269176,-3.1706963,-5.7224593
861,/m/04hpck,/m/04hpck,film actor film. film performance film,0.08593239,0.20020664,-2.9723346,20.669785
2549,/m/0c9c0,/m/0c9c0,award award nominee award nominations. award award nomination award nominee,-0.5762004,0.24393815,-42.229694,14.759045
14139,/m/01w1w9,/m/01w1w9,music record label artist,0.40703815,0.022167742,31.04117,-1.2533375
12360,/m/04t_mf,/m/04t_mf,location statistical region religions. location religion percentage religion,0.098776534,0.22920954,-3.2272835,5.326259
10122,/m/0d6_s,/m/0d6_s,film film other crew. film film crew gig film crew role,0.21599443,0.040093243,33.336285,3.656093
815,/m/0m_mm,/m/0m_mm,film film release date s. film film regional release date film release region,0.42113084,-0.45224166,57.101337,-6.867744
11042,/m/0225z1,/m/0225z1,business business operation industry,0.17604394,0.23912048,1.2363645,4.794197
1336,/m/05183k,/m/05183k,award award nominee award nominations. award award nomination award,-0.62098074,0.22888362,-45.981007,13.419148
4458,/m/04ls53,/m/04ls53,film film music,-0.5260096,0.21071279,-39.533028,8.345321
7259,/m/02px_23,/m/02px_23,sports sports position players. sports sports team roster team,0.34759605,0.10001755,21.132051,11.489542
10845,/m/01pdgp,/m/01pdgp,education educational institution campus educational institution,0.31824458,-0.020108402,5.0406146,-21.08351
6947,/m/01kcms4,/m/01kcms4,music genre artists,-0.5423992,0.07754421,-39.92528,27.39977
7957,/m/0bxs_d,/m/0bxs_d,award award ceremony awards presented. award award honor award winner,0.00067029893,-0.24389356,-10.497904,-23.701324
13010,/m/01mgsn,/m/01mgsn,location location contains,0.27680486,0.14635265,4.1390424,-14.890236
13245,/m/0m0bj,/m/0m0bj,location location contains,0.40747327,0.050281465,23.031544,-8.941308
6785,/m/04ycjk,/m/04ycjk,location location contains,0.16011123,0.20239758,-4.9222865,-8.030884
4475,/m/03f0r5w,/m/03f0r5w,people person profession,-0.4474839,0.29784054,-36.995674,15.738101
3531,/m/0178g,/m/0178g,business job title people with this title. business employment tenure company,0.32716215,0.15761882,14.638801,-5.001917
