entity_raw,entity,degree
/m/0mbwf,University of Calgary,20
/m/01ww_vs,Gary Numan,37
/m/01dzq6,"Richmond, London",8
/m/01nrz4,James Hetfield,28
/m/03s7h,Intel Corporation,34
/m/08658y,FC Luzern,11
/m/0383f,Gioacchino Rossini,9
/m/0s9z_,Highland Park,12
/m/013719,Monash University,18
/m/075znj,Victor Entertainment,6
/m/01rxw2,Marche,4
/m/014clr,Shaanxi,4
/m/0ght2,Council Bluffs,11
/m/03tc5p,CA Osasuna,14
/m/0c61p,Calabria,4
/m/0bkg87,Bappi Lahiri,10
/m/04ld32,University of Minnesota Law School,14
/m/012c6j,Adolphe Menjou,10
/m/079yb,Siena,8
/m/03jj93,David Thewlis,32
/m/0hmyfsv,"Facebook, Inc.",10
/m/0mmty,Clallam County,5
/m/02hp6p,University of Hartford,24
/m/0n59f,Sussex County,13
/m/0fs1v,Port-au-Prince,3
/m/01f873,Tony Leung Chiu Wai,31
/m/0l3kx,Will County,20
/m/072hv,Sinusitis,10
/m/05mkn,Okinawa Prefecture,4
/m/02bb26,Trinidad,4
/m/0fs29,Port of Spain,8
/m/0jnb0,Tex Avery,12
/m/05dxl_,Robert F. McGowan,9
/m/03w9bjf,British Indian,14
/m/0190vc,Chess Records,5
/m/01v27pl,SMTOWN,10
/m/04x4gw,"Greystoke: The Legend of Tarzan, Lord of the Apes",33
/m/010h9y,Ogden,19
/m/0msyb,Shelby County,9
/m/07qht4,Teen drama,19
/m/0d99k_,The Phantom,31
/m/02gtm4,Hanshin Tigers,11
/m/03m3vr6,Liver cancer,5
/m/0lb5x,Aude,4
/m/01vq3nl,Andy Hallett,8
/m/0k3jq,Hampshire County,14
/m/0fltx,Obesity,11
/m/04bz2f,Dehradun,11
/m/02ckl3,Edmund A. Walsh School of Foreign Service,19
/m/04sh80,Twilight Zone: The Movie,31
/m/0ktx_,Miracle on 34th Street,29
/m/02_h0,Feminism,17
/m/01tsbmv,Jonathan Pryce,26
/m/017n9,Blade Runner,47
/m/04180vy,When in Rome,33
/m/09b69,Eastern Europe,12
/m/0558_1,Abilene Christian University,27
/m/06p03s,Imogen Heap,46
/m/01ysy9,Diploma,38
/m/05wkw,Photography,19
/m/06kcjr,Hyphy,8
/m/02p8454,Johns Hopkins University School of Medicine,20
/m/01qcz7,Canton of Vaud,8
/m/031rp3,Morgan Creek Productions,11
/m/015czt,Lieutenant,5
/m/0436zq,William Demarest,12
/m/01t_wfl,Peter Cook,28
/m/032xky,It,21
/m/017_hq,The B-52's,29
/m/0gys2jp,The Flowers of War,46
/m/09v1lrz,Hong Kong Film Award for Best New Performer,15
/m/02v3m7,"St. Louis  MO-IL, Metropolitan Statistical Area",7
/m/0560w,Megadeth,17
/m/06s1qy,Ronald Bass,24
/m/09xwz,Academy of Motion Picture Arts and Sciences,18
/m/01xvlc,Loughborough University,23
/m/0r785,Santa Rosa,16
/m/03f0qd7,Pitbull,33
/m/09g0h,Micky Dolenz,22
/m/04_j5s,New York University School of Law,18
/m/0gwdy4,67th World Science Fiction Convention,13
/m/02jztz,New Mexico State University,20
/m/03205_,Adelphi University,20
/m/015mlw,American Recordings,10
/m/0mp08,Danville,13
/m/01z3bz,Technical University of Munich,19
/m/0561xh,Shankar Jaikishan,8
/m/0mp36,Chesapeake,13
/m/049vhf,U.S. Gold,3
/m/0tz14,Haverhill,14
/m/019vv1,Charterhouse School,8
/m/07s72n,Dubstep,9
/m/0190y4,Dub,14
/m/04cmrt,Simran,12
/m/0ph24,Late Show with David Letterman,18
/m/01hlwv,JPMorgan Chase,22
/m/0ml_m,Okanogan County,10
/m/03n0pv,Richard M. Sherman,29
/m/0hz35,Waltham,15
/m/01b8jj,Brisbane,22
/m/0n95v,Chiswick,10
/m/023907r,Remax-US,4
/m/0147w8,The Edge of Night,18
/m/02x2jl_,State of Play,40
/m/03z2rz,Kazakhstan national football team,12
/m/01b4p4,New Romanticism,16
/m/0g55tzk,17th Screen Actors Guild Awards,57
/m/0167bx,Hepatitis B,11
/m/07wtc,Durham University,25
/m/045931,M. Emmet Walsh,16
/m/0f60c,Essex County,13
/m/0853g,Wellington,25
/m/01bl8s,Common-law marriage,8
/m/01gb_7,Kelowna,5
/m/03w94xt,Avant-garde music,19
/m/05zhg,Peterborough,7
/m/02b0_m,Peterborough United F.C.,18
/m/016t0h,A-ha,31
/m/0djtky,Thomas Dekker,17
/m/030s5g,Jerry Wald,17
/m/0ff0x,Steuben County,11
/m/0fc32,Ontario County,11
/m/0366c,Guernsey,9
/m/01cqz5,Chulalongkorn,6
/m/07mfk,Theravada,2
/m/03lpd0,Bea Benaderet,11
/m/0q01m,Cystine,20
/m/02856r,Merseybeat,5
/m/036921,Culinary Institute of America,14
/m/08l_c1,Royal College,12
/m/0fn7r,Colombo,8
/m/0n3ll,Wake County,11
/m/0b7gr2,Mike B. Anderson,17
/m/03xpfzg,Matt Selman,21
/m/02ndf1,Michael Connelly,16
/m/049msk,A.S. Bari,12
/m/01hc1j,Hebrew University of Jerusalem,29
/m/013_gg,Hildesheim,8
/m/01ygv2,TVB,3
/m/083my7,Stade de Reims,12
/m/06kbb6,Stirling Silliphant,22
/m/021y1s,Warwickshire,9
/m/04hvw,Lesotho,29
/m/02n4lw,Art film,6
/m/04jnd7,Club Necaxa,10
/m/0gs7x,Gertrude Stein,22
/m/078ds,Sinhalese people,3
/m/03ybrwc,Sutherland Trophy,9
/m/01rddlc,Rie Kugimiya,11
/m/02y0dd,Robbie Keane,27
/m/067sqt,Jennifer Morrison,27
/m/0lnfy,Lagos,7
/m/07zqy,Vitamin C,13
/m/01w3vc,Upper Canada College,8
/m/01k6nm,Amrish Puri,16
/m/05lwjc,Hip hop soul,19
/m/09gb9xh,Andrea Romano,31
/m/02pyyld,Pittsburgh Panthers men's basketball,25
/m/035yzw,Martin Luther University of Halle-Wittenberg,13
/m/051hhz,K.S.C. Lokeren Oost-Vlaanderen,8
/m/0f_j1,Free improvisation,4
/m/01zll8,Bandung,6
/m/0kc40,Guildford,8
/m/090q8l,Stuttgarter Kickers,12
/m/0yzyn,Lorain,9
/m/0dn44,Terry Jones,32
/m/03gdf1,"Scottish Church College, Calcutta",13
/m/049m19,John Abraham,20
/m/058z2d,"St. Stephen's College, Delhi",15
/m/09f07,Delhi,17
/m/0bqtx,Second Boer War,10
/m/0n5hh,Cumberland County,12
/m/0q04f,Theatre Director,37
/m/0jm5b,Washington Wizards,24
/m/0266s9,Monk,35
/m/02grjf,Calvin College,23
/m/01nxzv,Nathan Lane,44
/m/0b85mm,Rocco and His Brothers,38
/m/05_p2,Project management,2
/m/0ftxc,Springfield,13
/m/0yyh,Andhra Pradesh,12
/m/0716t2,Elizabeth Banks,47
/m/0jfgk,Second Intifada,7
/m/09s93,Israel Defense Forces,1
/m/04thp,Macau,15
/m/0d6qjf,Central Intelligence Agency (CIA),12
/m/06k176,Rome,24
/m/0mskq,Bexar County,8
/m/0w7s,Aerospace Engineering-GB,25
/m/015wy_,Goldsmiths College,20
/m/0342z_,Moscow Conservatory,11
/m/01swdw,Hudson Soft,6
/m/09k9d0,Fordham University School of Law,21
/m/02y8bn,Chris Pronger,9
/m/0hn2q,Philadelphia Flyers,10
/m/01wx756,Robert Wachtel,38
/m/03gbty,Rochester Rhinos,9
/m/02qr46y,Brideshead Revisited-GB,18
/m/0420y,Jean-Jacques Rousseau,31
/m/02ps55,University of Hull,21
/m/070yc,Space opera,7
/m/0f4zv,Erie County,11
/m/02h7s73,1927 Major League Baseball Season,10
/m/01l7qw,Billy Connolly,30
/m/0ms1n,Dallas County,15
/m/032r1,Friedrich Hayek,38
/m/05wm88,Tyler Perry,26
/m/072hx4,March of the Penguins,59
/m/0f3ys2,Solihull,4
/m/09pxc,Palermo,10
/m/06w92,Sicily,15
/m/0n6dc,Yonkers,21
/m/0h69c,National League,17
/m/09472,Sparta,3
/m/0109vk,San Angelo,6
/m/0mhlq,Seine-et-Marne,2
/m/0sq2v,South Bend,12
/m/04czcb,FC Alania Vladikavkaz,14
/m/02b7nz,"Harrow, London",4
/m/01f5q5,Macaulay Culkin,23
/m/0hrcs29,2012 Berlin International Film Festival,17
/m/04jhp,Lund University,21
/m/02h30z,Fairfield University,21
/m/02b1l_,Shrewsbury Town F.C.,15
/m/0343_,Gothenburg,4
/m/01qy6m,Sympathy for the Record Industry,4
/m/0525b,Miranda Richardson,44
/m/052vwh,China Time Zone-US,16
/m/05p606,Ed Lauter,9
/m/04d2yp,Henry Gibson,22
/m/02rp117,Indie folk,6
/m/0xkyn,Ridgewood,10
/m/0d0xs5,Stephen Woolley,26
/m/01f9mq,James Marsters,14
/m/01l3lx,Antilles,2
/m/09v3hq_,Samuel Goldwyn Films,14
/m/03lrc,Hampshire,19
/m/038w8,Grover Cleveland,19
/m/02kxx1,University of Calcutta,22
/m/0djc3s,Pritam Chakraborty,13
/m/03f2w,German Democratic Republic,44
/m/02q4mt,Buck Henry,28
/m/03nyts,Shotaro Ishinomori,8
/m/01z53w,Worthing,8
/m/02qzjj,Michael Bay,39
/m/0ndh6,St. Louis County,11
/m/04bdpf,Richard Roundtree,11
/m/018p4y,Pierce Brosnan,47
/m/03tck1,Villarreal CF,14
/m/01s7pm,University of Texas at El Paso,22
/m/05xd8x,Subhash Ghai,16
/m/049k4w,Right fielder,11
/m/03061d,Dylan McDermott,26
/m/035wq7,Steve Guttenberg,17
/m/04q_g,Lazio,13
/m/09b93,Ravenna,6
/m/0nlg4,London Borough of Tower Hamlets,12
/m/0gp5l6,Sapporo,10
/m/0fxrk,Hokkaido,6
/m/011ys5,Farce,16
/m/01m_zd,Ryanair,13
/m/0xt3t,Summit,10
/m/02yh8l,K-pop,1
/m/03cf9ly,Fringe,24
/m/09kzxt,AEL Limassol,10
/m/01f2q5,The Roots,40
/m/03yvln,Belarus national football team,12
/m/03fnyk,Ernie Hudson,16
/m/013dy7,Midland,7
/m/0q8p8,Auburn,9
/m/071h5c,Ben Foster,22
/m/0xn7q,Jersey City,18
/m/06tgw,Somalia,25
/m/047dpm0,1995 Major League Baseball Draft,37
/m/016vj5,Simple Minds,21
/m/014ktf,Announcer,8
/m/01x214,Independent record label,2
/m/0ptdz,The Family Man,32
/m/09r3f,French and Indian War,12
/m/0cw10,Queen Victoria,9
/m/04y652m,Liquid Metal,14
/m/04bdlg,Mako Iwamatsu,17
/m/0hj6h,Peshawar,12
/m/06p0s1,Douglas Slocombe,17
/m/023slg,Tony Levin,33
/m/03mgdy,Servette FC,8
/m/0739z6,Mare Winningham,25
/m/04b5l3,Orix Buffaloes,11
/m/02613,Caribbean Sea,7
/m/013ybx,Zsa Zsa Gábor,21
/m/033g0y,Austria national football team,10
/m/0jc7g,Box Elder County,5
/m/054c1,Michael Jordan,25
/m/02__ww,Will Patton,19
/m/039_ym,Israel national football team,16
/m/09f6b,Luge,50
/m/011s9r,Joe Shuster,23
/m/07n3s,They Might Be Giants,20
/m/0r00l,Burbank,65
/m/060kv,PHP,1
/m/02b0zt,Hartlepool United F.C.,11
/m/048kw,Kent,11
/m/0pc56,Stockton,14
/m/0rn0z,Ocala,10
/m/04qbv,Liberal arts college,10
/m/0xhj2,Manchester,16
/m/0cyn3,Nassau County,11
/m/01tlrp,Enix,3
/m/0k_s5,Greater Los Angeles Area,10
/m/02qny_,Landon Donovan,17
/m/016yxn,Reversal of Fortune,37
/m/02qwzkm,Genie Award for Best Achievement in Editing,8
/m/05kb8h,Motivational speaker-GB,1
/m/03wjm2,The Hitchhiker's Guide to the Galaxy,31
/m/0135cw,Bharatiya Janata Party,7
/m/04mky3,Sufjan Stevens,38
/m/01fwqn,Wolverhampton Wanderers F.C.,24
/m/0n839,Richard Branson,23
/m/01f9wm,Virgin Group,7
/m/0f_zkz,Hal Mohr,11
/m/0202p_,Peter Lawford,16
/m/01mskc3,Damian Marley,31
/m/0ljc_,Cartoon Network,12
/m/027ffq,Preston North End F.C.,18
/m/0835q,William Henry Harrison,21
/m/04jly7r,CWA New Blood Dagger,1
/m/02t_h3,Shaun of the Dead,29
/m/01nglk,Jerry O'Connell,23
/m/0nk3g,Doo-wop,10
/m/014zn0,Dana Andrews,12
/m/0blpnz,Pandro S. Berman,18
/m/01bzs9,University of Leeds,39
/m/0fvwz,Jefferson City,12
/m/02lfwp,Michael Apted,30
/m/0r8bh,Ventura,15
/m/0l38x,Ventura County,20
/m/0f2sq,Galveston,11
/m/03vtfp,V2 Records,9
/m/0m_z3,County Galway,6
/m/03msf,Hertfordshire,14
/m/033071,Richard Masur,14
/m/02yy88,Sludge metal,9
/m/0mlxt,Spokane County,7
/m/050xpd,University of Delhi,30
/m/0285xqh,Anurag Kashyap,13
/m/06lkg8,Eastbourne Borough F.C.,7
/m/02hrlh,electric violin,20
/m/0s987,Kankakee,10
/m/0640m69,Grown Ups,35
/m/03n5v,Hellas Verona F.C.,11
/m/0mk1z,Teton County,11
/m/0bwgc_,Carey Mulligan,41
/m/0fzrhn,21st Academy Awards,29
/m/01vh3r,Rupert Everett,38
/m/0jrq9,Monroe County,12
/m/0159r9,"Gonville and Caius College, Cambridge",16
/m/0kbq,American Civil War,19
/m/06gg5c,Laxmikant–Pyarelal,6
/m/0j8hd,Breast cancer,16
/m/01dwyd,Atalanta B.C.,17
/m/01pgk0,Jennifer Love Hewitt,38
/m/02gt5s,Metro Detroit,19
/m/0c5qvw,All the King's Men,21
/m/048ldh,Hamilton Bulldogs,13
/m/03s9kp,The Green Mile,63
/m/018yv3,Cowpunk,5
/m/0bbgvp,Mutiny on the Bounty,33
/m/015btn,Critic,14
/m/07gknc,Brian Drummond,8
/m/06b4wb,Russi Taylor,15
/m/03g52k,Lierse S.K.,12
/m/01x6jd,Elizabeth Perkins,28
/m/02_01w,Glenn Ford,21
/m/019803,June Foray,14
/m/0974y,General Dynamics Electric Boat,3
/m/0136kr,Liberal Party of Canada,5
/m/0gsy3b,Sex comedy,21
/m/01g6bk,Cory Doctorow,30
/m/03csqj4,Gene Callahan,21
/m/02mdty,GT Interactive Software,4
/m/0tz54,Salem,13
/m/02l48d,American International Group,17
/m/02h400t,Financial Services,6
/m/05jx17,AS Nancy,13
/m/01zh3_,Université Laval,18
/m/01wsj0,Liberty Records,9
/m/04lgq,Lacrosse,4
/m/0yl_w,"Lady Margaret Hall, Oxford",16
/m/01xsc9,James Fox,19
/m/0xms9,West Orange,7
/m/0bs31sl,Montreal Impact,6
/m/0m2kw,Kent County,9
/m/02g5bf,Vijay Anand,13
/m/0r4h3,Fontana,13
/m/05qgd9,University of Virginia School of Law,26
/m/0fkhz,Otsego County,14
/m/02htv6,Curtis Institute of Music,21
/m/04r7f2,Pakistan national football team,13
/m/0266bd5,SV Werder Bremen,15
/m/02kxjx,Western Front,13
/m/049n3s,Ascoli Calcio 1898,15
/m/019fbp,Madurai,9
/m/01_f90,John F. Kennedy School of Government,14
/m/01400v,Public policy,28
/m/0qt85,Hot Springs,10
/m/01kkx2,Carroll O'Connor,32
/m/08y7b9,Satish Shah,11
/m/026l1lq,BYU Cougars football,14
/m/055vr,Maharashtra,16
/m/044zvm,Rita Wilson,26
/m/05xvj,Philadelphia Phillies,53
/m/03jb2n,Eintracht Frankfurt,19
/m/01bvx1,Canon,14
/m/017j4q,Epsom,5
/m/0d8cr0,S. Manivannan,6
/m/0dq9wx,Lauren Katherine Conrad,29
/m/0zdkh,Grants Pass,10
/m/03gr14,Cruz Azul,15
/m/02k9k9,VfL Bochum,15
/m/01pxcf,Australian National University,24
/m/02hg53,Chuck Connors,16
/m/038_l,Ghost,2
/m/0sw6y,Tress MacNeille,20
/m/01c0h6,Jharkhand,6
/m/0kq2g,El Dorado County,9
/m/03mg5f,PFC Levski Sofia,11
/m/012rrr,Upper Austria,6
/m/0b0nq2,FC Kryvbas Kryvyi Rih,9
/m/010016,Denton,13
/m/012b30,Sub Pop,15
/m/081hvm,Danny Denzongpa,10
/m/06kknt,Los Angeles City College,27
/m/0c0xr,Symphony,1
/m/0c5vh,Mel Blanc,20
/m/041sbd,Architectural Association School of Architecture,8
/m/06kqt3,Royal blue,21
/m/0n474,Guilford County,10
/m/0br0vs,Levadiakos F.C.,10
/m/01f9y_,Jazz rap,10
/m/04ch23,Girish Karnad,13
/m/0346qt,OGC Nice,11
/m/04n7gc6,Mary,6
/m/02rfft,Epic Games,6
/m/0m2j5,New London County,11
/m/02wlwtm,Headmaster-GB,5
/m/025txrl,Vivendi Games,10
/m/033qxt,Mizrahi Jews,6
/m/0mx7f,Jackson County,15
/m/0zdfp,Medford,11
/m/014nzp,Nottingham Forest F.C.,16
/m/08vlns,Latin pop,18
/m/01n78x,Saturated fat,20
/m/02hblj,Carlos Alazraqui,15
/m/06p5g,Solar System,2
/m/07w6r,Utrecht University,17
/m/0jcky,Utah County,13
/m/0l39b,Provo,14
/m/01352_,Brazil national football team,26
/m/03q58q,Casablanca Records,9
/m/035s37,Finland national football team,13
/m/02vxyl5,Santo Loquasto,25
/m/04svwx,My-HiME,25
/m/03v9w,Iberian Peninsula,13
/m/0hv0d,Avalon Hill,3
/m/025_nbr,Travis Banton,13
/m/013crh,Sioux City,8
/m/0cfz_z,Rajendra Nath,9
/m/0d739,Amherst,13
/m/01mylz,R. Lee Ermey,23
/m/0ck9l7,Political hip hop,4
/m/0163kf,Gladys Knight,49
/m/01ty4,Charles Peirce,17
/m/0fx0j2,Helen Rose,12
/m/024hbv,Homicide: Life on the Street,30
/m/05s_k6,20th Century Fox Home Entertainment,16
/m/0r03f,Compton,22
/m/02bqxb,The Fly,34
/m/0195j0,Leamington Spa,5
/m/01zfrt,Bolton,6
/m/0n5hw,Cape May County,9
/m/05wpnx,Ferret Music,1
/m/0gt14,Mr. Smith Goes to Washington,30
/m/0175yg,Electric blues,12
/m/01200d,Wallace Beery,11
/m/01g0jn,Derek Jeter,31
/m/03ctqqf,Cranford-GB,26
/m/03x1x,Iroquois,9
/m/0173kj,New Plymouth,2
/m/03fpg,Game show,8
/m/01qmy04,Draco Rosa,37
/m/07y0n,United States Department of Defense,8
/m/021npv,Tom Berenger,26
/m/0jmgb,Minnesota Timberwolves,21
/m/0847q,Western Australia,22
/m/03x1s8,Alabama State University,16
/m/02tz9z,Saint Louis University,38
/m/022fdt,Armenians,9
/m/025syph,Fighter pilot-GB,3
/m/01my95,Roger Federer,15
/m/0q6lr,Dothan,7
/m/027b43,University of North Dakota,19
/m/0yp21,Grand Forks,8
/m/0r066,Downey,12
/m/074r0,Saint John,9
/m/0cn68,Japanese American,13
/m/08x5c_,Cary-Hiroyuki Tagawa,21
/m/059j4x,Manny Coto,35
/m/08pc1x,Latin Grammy Awards of 2004,16
/m/07f7jp,Dan Schneider,15
/m/0jmk7,Los Angeles Lakers,38
/m/040hg8,Province of Brescia,7
/m/0mhdz,Los Gatos,13
/m/01c6zg,Upper Normandy,11
/m/05vc71,Royal Medal,1
/m/01lwx,Charles Darwin,34
/m/06y7d,Stephen Jay Gould,27
/m/0mbs8,Martha Plimpton,23
/m/01_qp_,Dark wave,7
/m/0z53k,Lawton,10
/m/0fmtd,Puppet,2
/m/011w20,Bill Finger,8
/m/0r2bv,Costa Mesa,11
/m/03yf4d,Butch Hartman,15
/m/0_m3k,Myrtle Beach,6
/m/0drdv,Ben Elton,21
/m/035gt8,Skidmore College,29
/m/09s1f,Business,58
/m/026gb3v,Bob Yari,20
/m/01mb87,Elmira,8
/m/02g9z1,Shohreh Aghdashloo,22
/m/0b_6_l,1997 NCAA Men's Division I Basketball Tournament,29
/m/01rhrd,Socialist Federal Republic of Yugoslavia,8
/m/018n1k,Oshawa,5
/m/050kh5,Indian Idol,20
/m/0214st,Interactive television,3
/m/0jrg,Alexander the Great,5
/m/01p7s6,Poles,11
/m/043cl9,Jeetendra,11
/m/07plts,Columbia blue,9
/m/05clg8,Universal Motown Republic Group,12
/m/01gk3x,Isfahan,2
/m/0pc_l,Dallas,21
/m/0glh3,Leicestershire,11
/m/036hnm,University of Santo Tomas,16
/m/02fgmn,Police procedural,17
/m/01f07x,Logan International Airport,4
/m/04qftx,Celtic rock,7
/m/01m1y,Celtic music,7
/m/099d4,Bruce Lee,18
/m/0_wm_,Murfreesboro,7
/m/0ckhc,Vancouver,15
/m/01dbgw,Piper Laurie,23
/m/03zkr8,Venezuela national football team,11
/m/03s2dj,Callum Keith Rennie,13
/m/071jv5,Hans Dreier,34
/m/0yl_j,"Keble College, Oxford",4
/m/07zhd7,Adolph Deutsch,17
/m/050llt,Aishwarya Rai Bachchan,20
/m/01l63,Belfast,18
/m/052zgp,Portmore United F.C.,7
/m/092868,Latin Grammy Awards of 2005,15
/m/0cw4l,Madhya Pradesh,11
/m/01mbwlb,Donny Osmond,37
/m/04jt2,Lincoln,7
/m/0k424,Bruges,3
/m/019m5j,Sport Club Internacional,14
/m/0fhsz,Naples,15
/m/0d33k,Rouen,10
/m/03f22dp,Ashok Kumar,16
/m/023sm8,County Durham,7
/m/0byq6h,Stade Brestois 29,14
/m/01ngn3,Friuli-Venezia Giulia,7
/m/05g3ss,Saif Ali Khan,24
/m/068l3t,Accra Hearts of Oak SC,5
/m/05fh2,Nursing,10
/m/0byq0v,FC Lorient,14
/m/0gmf0nj,Bounce TV,3
/m/07jmnh,Kulbhushan Kharbanda,10
/m/09c17,Bangalore,13
/m/0jltp,Jefferson Airplane,17
/m/01jn5,Barrister-GB,4
/m/0gpmp,Charles Laughton,20
/m/042g97,Superman III,52
/m/09n5t_,Americana,19
/m/047g6,Karl Popper,31
/m/01qvcr,Rare Ltd,4
/m/012g92,Isabelle Huppert,20
/m/01tmng,Berkshire Hathaway,12
/m/0h08p,Big band,15
/m/0n5dt,Mercer County,21
/m/013n0n,Corpus Christi,14
/m/013t2y,Wakefield,6
/m/0lwkz,Languedoc-Roussillon,6
/m/01njml,Levante UD,13
/m/04523f,Bellshill,4
/m/07s363,SM Entertainment,5
/m/016m5c,Judas Priest,28
/m/01xl5,Cessna,4
/m/070c93,Helen,7
/m/09cvbq,FC Augsburg,14
/m/091xrc,TMNT,30
/m/0cv1h,Washington County,16
/m/06l8d,Restaurant,2
/m/01cpkt,Major,4
/m/02wf01,French Army,3
/m/013wf1,Huddersfield,7
/m/02dwpf,Relief pitcher,14
/m/06f0k,Red Dwarf,11
/m/075npt,Dan Green,9
/m/0m8vm,Christian rock,12
/m/0797c7,Citadel Broadcasting,10
/m/02tb17,Rosario,6
/m/031c2r,Rob Paulsen,14
/m/03fn5s,FC BATE Borisov,13
/m/0bsj9,Anthrax,21
/m/0qkyj,Meridian,8
/m/0kzcv,Shanxi,5
/m/0qm40,Rostock,4
/m/0r0ss,Pomona,15
/m/04g4w9,Tiburones Rojos de Veracruz,11
/m/016lv3,Jonathan Lynn,9
/m/0m24v,Coconino County,15
/m/024t0y,Mark Cuban,23
/m/0m68w,Sandra Bernhard,29
/m/044pqn,Ajay Devgan,17
/m/041pnt,Institut d'Etudes Politiques de Paris,15
/m/019fz,Benjamin Franklin,29
/m/015n8,Baruch Spinoza,37
/m/030w19,The College of Wooster,24
/m/05b0f7,EMI Music Japan,9
/m/0xff,Arab people,3
/m/0xn7b,Hoboken,13
/m/05fx1v,Kettering Town F.C.,9
/m/0k0q73t,Celebrity Big Brother,12
/m/0889x,Yngwie Malmsteen,32
/m/0cc07,Frederick County,18
/m/01m3b7,Hemel Hempstead,5
/m/0gfnqh,Ethnikos Piraeus F.C.,10
/m/013xh7,R.S.C. Anderlecht,15
/m/02qfyk,Charleston Battery,7
/m/0880p,Yiddish Language,19
/m/0bt9lr,Dog,3
/m/066yfh,Clive A. Smith,33
/m/0dn8b,Anne Arundel County,14
/m/018sg9,University of St Andrews,30
/m/06b7s9,UCLA School of Law,14
/m/05l3g_,Dutch people,12
/m/0466k4,Jacob Zuma,13
/m/03j9ml,Maggie Roswell,9
/m/088n7,Japanese yen,11
/m/02s529,John Mahoney,27
/m/012v8,Albanian language,12
/m/0194_r,Institute for Advanced Study,10
/m/07k2d,The New York Times,8
/m/0m38x,Baden-Baden,3
/m/039wsf,Lee Grant,22
/m/03ytp3,Ukraine national football team,12
/m/0c4kv,Portland,19
/m/0nm9h,Cumberland County,12
/m/055t01,Scott McNeil,8
/m/03b0q4,Harry Andrews,8
/m/01pj48,University of Auckland,32
/m/0mr_8,Denton County,16
/m/0_565,Williamsport,11
/m/0mwk9,Lycoming County,11
/m/01m20m,West Hartford,10
/m/0h1q6,Claude Rains,18
/m/0r111,Torrance,15
/m/0vh3,Australian Capital Territory,8
/m/0498yf,FC Lokomotiv Moscow,17
/m/01cf5,Barnard College,32
/m/0fkzq,Lieutenant Governor,19
/m/02pbrn,McCoy Tyner,31
/m/07cj3,Topology,3
/m/0n2kw,Greene County,8
/m/0s2z0,Quincy,8
/m/0nc1c,Romford,3
/m/0894_x,Kader Khan,14
/m/03fn6z,Sliema Wanderers F.C.,10
/m/05wdgq,Jackie Shroff,13
/m/0121sr,Gujarati Language,10
/m/01wx74,Rotorua,2
/m/0h6l4,Plainfield,17
/m/06n3y,South America,26
/m/01j28z,Rockumentary,7
/m/038rz,German food,1
/m/0814k3,Michelle Ruff,13
/m/0nm87,Kennebec County,8
/m/0cx2r,Alsace,10
/m/03cz4j,Shinichiro Miki,13
/m/0lwkh,Nike,19
/m/0hcs3,Rickey Henderson,18
/m/0300ml,Cagney & Lacey,16
/m/071rlr,LDU Quito,11
/m/03x42,Irish,16
/m/08f3yq,Julie Gardner,9
/m/06ppq,Silent film,4
/m/024hh1,Mashhad,2
/m/05hf_5,University of Ghana,15
/m/0fnyc,Accra,8
/m/09c8bc,FC Chornomorets Odesa,6
/m/051_y,Murder,10
/m/02h48,Danny Kaye,22
/m/02c98m,Nagpur,8
/m/0f4l5,Retinol,7
/m/01dnrs,Bury St Edmunds,4
/m/0k89p,Naismith Memorial Basketball Hall of Fame,6
/m/049sb,Kareem Abdul-Jabbar,19
/m/01fc50,Anti-war,11
/m/0l2mg,Nevada County,9
/m/01pn0r,Chef,2
/m/01zzy3,Friedrich Schiller University of Jena,11
/m/06qln,Stop motion,18
/m/03_dj,Jonathan Swift,26
/m/0ln16,Salsa music,3
/m/015010,Jacqueline Bisset,11
/m/05qtcv,Rajpal Yadav,5
/m/0cv2m,Chhattisgarh,4
/m/018c_r,Starbucks,16
/m/014v1q,Burl Ives,13
/m/015p1m,Investment banking,4
/m/0ckm4x,Colleen Clinkenbeard,20
/m/01j48s,D.C. United,10
/m/026ck,D. W. Griffith,15
/m/07wkd,University of New Brunswick,15
/m/012x1l,Pretenders,27
/m/0qpsn,Tempe,16
/m/02js_6,Rip Torn,33
/m/0jgjn,Civil union,10
/m/018q7,"Bernard Montgomery, 1st Viscount Montgomery of Alamein",8
/m/06dr9,Red Army,4
/m/02cm61,Public health,13
/m/02vkvcz,Shirley Ann Russell,23
/m/03l7qs,Raith Rovers F.C.,7
/m/06y0xx,Brian Robbins,21
/m/04gc65,Scott Glenn,24
/m/01lvrm,University of Groningen,12
/m/0f83g2,Hapoel Be'er Sheva F.C.,11
/m/026dqjm,LSU Tigers men's basketball,24
/m/06nvzg,American Council of Learned Societies,8
/m/0ftkx,Taipei,12
/m/0hkqn,Lockheed Martin,20
/m/0yl_3,"Jesus College, Oxford",14
/m/03cz9_,Takehito Koyasu,16
/m/05169r,Cercle Brugge K.S.V.,10
/m/02mgp,Ecology,9
/m/0c0tzp,George James Hopkins,46
/m/0p0mx,Picardy,9
/m/06mbny,Hospitality,3
/m/0134bf,West Yorkshire,13
/m/01v_0b,Cormac McCarthy,28
/m/0mlyj,Snohomish County,10
/m/0fttg,Montgomery,15
/m/0jrjb,Lee County,9
/m/09y2k2,Italian food,2
/m/03czz87,Survivor,18
/m/015pkt,1960 Winter Olympics,33
/m/027h4yd,Tony Award for Best Costume Design,10
